student_id,roll_number,department,batch_year,graduation_year,current_year,cgpa,location,num_skills,num_certifications,num_internships,has_linkedin,has_github,has_portfolio,num_projects,programming_skills,domain_skills,soft_skills,top_skill_category,avg_skill_proficiency,total_certifications_value,total_internship_months,has_placement,placed_company,placed_role,placed_package,placed_industry,placement_year,time_to_placement_months,career_success_score,target_industry,target_role,career_satisfaction
376,20CSE028,CSE,2020,2024,4,8.2,Pune,15,6,2,1,1,1,9,JavaScript|React Native|Mobile|iOS|Android,Cross-Platform Mobile|React Native,Problem Solving|Mobile Focus|Creativity,Technical,85,14,9,1,Housing.com,Mobile Developer,1600000,PropTech,2024,2,90,Mobile,Senior Mobile Dev,8
377,20CSE029,CSE,2020,2024,4,9.0,Mumbai,19,8,4,1,1,1,13,Python|Distributed Systems|Cassandra|Redis|Scalability,Distributed Systems|Scalability|Backend,Problem Solving|Scalability|Architecture,Technical,92,19,13,1,Hotstar,Distributed Systems Engineer,2400000,Streaming,2024,0,96,Technology,Principal Backend,10
378,20CSE030,CSE,2020,2024,4,8.6,Delhi,17,7,3,1,1,1,11,Python|Cybersecurity|Penetration Testing|OWASP,Cybersecurity|AppSec|Security Testing,Problem Solving|Security Mindset,Technical,89,17,11,1,Securonix,Security Engineer,2000000,Security,2024,1,94,Security,Senior Security Engineer,9
379,21CSE023,CSE,2021,2025,3,8.8,Vijayawada,17,7,3,1,1,1,11,Python|Data Engineering|ETL|Spark|Airflow,Data Engineering|Big Data|Pipelines,Problem Solving|Data Focus,Technical,89,17,10,0,,,0,,,,0,Data Engineering,Data Engineer,
380,21CSE024,CSE,2021,2025,3,8.6,Guntur,16,6,3,1,1,1,10,Kotlin|Android|Jetpack|MVVM|Coroutines,Android|Modern Android|Architecture,Problem Solving|Mobile|Patterns,Technical,87,16,9,0,,,0,,,,0,Mobile,Android Developer,
381,21CSE025,CSE,2021,2025,3,8.4,Hyderabad,15,5,2,1,1,0,9,Swift|iOS|SwiftUI|CoreData|Combine,iOS Development|Modern iOS,Creativity|Mobile Focus,Technical,85,15,8,0,,,0,,,,0,Mobile,iOS Developer,
382,20IT016,IT,2020,2024,4,8.9,Bangalore,18,7,3,1,1,1,12,Python|Kubernetes|Helm|GitOps|ArgoCD,Kubernetes|Cloud Native|GitOps,Problem Solving|K8s|Automation,Technical,91,18,12,1,Nutanix,Kubernetes Engineer,2100000,Technology,2024,1,95,Cloud,K8s Architect,9
383,20IT017,IT,2020,2024,4,8.6,Hyderabad,17,6,3,1,1,1,11,Python|Splunk|Log Analytics|SIEM|Security,Security Operations|SIEM|Monitoring,Analytical|Security|Problem Solving,Technical,88,16,10,1,Rapid7,Security Operations Engineer,1900000,Security,2024,1,93,Security,SOC Lead,9
384,20IT018,IT,2020,2024,4,8.3,Pune,15,6,2,1,1,0,9,Go|Backend|REST APIs|PostgreSQL,Backend|Go Lang|APIs,Problem Solving|Performance,Technical,86,15,9,1,Postman,Backend Engineer,1700000,Technology,2024,1,91,Technology,Senior Go Developer,9
385,21IT020,IT,2021,2025,3,8.7,Guntur,16,6,3,1,1,1,10,Python|Azure|Cloud Architecture|Terraform,Azure|Cloud|IaC,Problem Solving|Cloud,Technical,88,16,9,0,,,0,,,,0,Cloud,Cloud Architect,
386,21IT021,IT,2021,2025,3,8.5,Vijayawada,15,5,2,1,1,1,9,Scala|Spark|Big Data|Kafka,Big Data|Scala|Streaming,Problem Solving|Data Processing,Technical,86,15,8,0,,,0,,,,0,Data Engineering,Big Data Engineer,
387,20ECE016,ECE,2020,2024,4,9.0,Bangalore,17,7,3,1,1,1,12,C|C++|Computer Architecture|CPU Design|RTL,CPU Architecture|Chip Design|Microarchitecture,Analytical|Low Level|Problem Solving,Technical,92,18,12,1,Apple,CPU Design Engineer,2500000,Technology,2024,0,96,Semiconductor,Principal Architect,10
388,20ECE017,ECE,2020,2024,4,8.7,Hyderabad,16,6,3,1,1,1,11,C|Python|Network Processors|Packet Processing,Network Processors|Packet Processing|Networking,Problem Solving|Networking|Performance,Technical,90,17,11,1,Arista Networks,Network Software Engineer,2200000,Networking,2024,1,95,Networking,Senior Network Engineer,9
389,20ECE018,ECE,2020,2024,4,8.4,Pune,15,6,3,1,1,0,9,C|Bluetooth|BLE|Wireless Protocols,BLE|Wireless|Protocol Stack,Problem Solving|Wireless|Protocols,Technical,86,15,9,1,Nordic Semiconductor,BLE Firmware Engineer,1900000,Semiconductor,2024,1,92,Wireless,Wireless Engineer,9
390,21ECE020,ECE,2021,2025,3,8.7,Vijayawada,15,6,3,1,1,1,10,C|ADAS|Computer Vision|Automotive,ADAS|Autonomous Vehicles|Perception,Problem Solving|Automotive,Technical,88,16,10,0,,,0,,,,0,Automotive,ADAS Engineer,
391,21ECE021,ECE,2021,2025,3,8.4,Guntur,14,5,2,1,0,0,8,Verilog|DFT|ATPG|Scan,DFT|Test|Verification,Analytical|Testing Focus,Technical,85,14,8,0,,,0,,,,0,Semiconductor,DFT Engineer,
392,20EEE016,EEE,2020,2024,4,8.7,Bangalore,14,5,3,1,1,1,9,MATLAB|Simulink|PMSM|Motor Control|Power Electronics,Motor Control|Power Electronics|Drives,Problem Solving|Control|Power,Technical,88,16,10,1,KPIT,Motor Control Engineer,1800000,Automotive,2024,1,93,Automotive,Sr Motor Control,9
393,20EEE017,EEE,2020,2024,4,8.3,Hyderabad,13,5,2,1,0,0,8,Python|Energy Management|Optimization|Microgrid,Energy Management|Smart Grid|Optimization,Analytical|Energy Focus,Technical,85,14,9,1,Clean Max Solar,Energy Management Engineer,1500000,Renewable Energy,2024,1,90,Energy,Energy Analyst,9
394,20EEE018,EEE,2020,2024,4,8.1,Chennai,12,4,2,1,0,0,7,MATLAB|High Voltage|Insulation|Testing,High Voltage Engineering|Testing,Analytical|Safety|Standards,Technical,83,13,7,1,CPRI,High Voltage Engineer,1400000,Testing,2024,2,88,Testing,HV Test Engineer,8
395,21EEE020,EEE,2021,2025,3,8.4,Guntur,13,4,2,1,0,0,7,MATLAB|Wind Energy|Turbine|Control,Wind Energy|Renewable Energy,Analytical|Sustainability,Technical,85,14,8,0,,,0,,,,0,Energy,Wind Energy Engineer,
396,21EEE021,EEE,2021,2025,3,8.2,Vijayawada,12,4,2,1,0,0,6,PLC|Process Control|DCS|Instrumentation,Process Control|DCS|Instrumentation,Problem Solving|Process,Technical,83,12,7,0,,,0,,,,0,Process,Process Control Engineer,
397,20MEC016,MEC,2020,2024,4,8.9,Bangalore,15,6,3,1,1,1,11,Python|Robotics|ROS2|Motion Planning|Kinematics,Robotics|Motion Planning|Autonomous Systems,Problem Solving|Robotics|Math,Technical,91,18,12,1,Boston Dynamics,Robotics Software Engineer,2200000,Robotics,2024,1,95,Robotics,Senior Robotics Engineer,9
398,20MEC017,MEC,2020,2024,4,8.5,Pune,14,5,3,1,1,0,9,SolidWorks|HVAC|Thermal|Building Systems,HVAC Design|Thermal|MEP,Problem Solving|HVAC|Building,Technical,87,15,10,1,Johnson Controls,HVAC Design Engineer,1700000,Building Systems,2024,1,91,MEP,Senior HVAC Engineer,9
399,20MEC018,MEC,2020,2024,4,8.2,Chennai,13,5,2,1,0,0,8,CATIA|Aerospace|Composite Design|Structures,Aerospace Structures|Composites,Analytical|Aerospace|Materials,Technical,84,14,8,1,HAL,Aerospace Structures Engineer,1800000,Aerospace,2024,1,90,Aerospace,Structures Engineer,8
400,21MEC020,MEC,2021,2025,3,8.5,Vijayawada,14,5,2,1,0,0,8,SolidWorks|Hydraulics|Fluid Power|Systems,Hydraulics|Fluid Power,Problem Solving|Hydraulics,Technical,86,15,9,0,,,0,,,,0,Manufacturing,Hydraulics Engineer,
401,21MEC021,MEC,2021,2025,3,8.3,Guntur,13,4,2,1,0,0,7,ANSYS|Structural Dynamics|Modal Analysis,Structural Dynamics|Vibration|Analysis,Analytical|Research,Technical,84,13,7,0,,,0,,,,0,Aerospace,Dynamics Engineer,
402,20CIV016,CIV,2020,2024,4,8.6,Bangalore,12,5,3,1,1,0,8,Python|Infrastructure Asset Management|GIS|Pavement,Infrastructure Asset Management|Pavement Design,Analytical|Infrastructure,Technical,87,16,10,1,RITES,Infrastructure Engineer,1600000,Infrastructure,2024,1,91,Infrastructure,Senior Infrastructure,9
403,20CIV017,CIV,2020,2024,4,8.2,Hyderabad,11,4,2,1,0,0,7,AutoCAD|Dam Engineering|Hydro Power|Structures,Dam Engineering|Hydraulic Structures,Analytical|Hydro|Structures,Technical,84,14,8,1,WAPCOS,Dam Design Engineer,1500000,Water Resources,2024,2,89,Infrastructure,Hydro Engineer,8
404,20CIV018,CIV,2020,2024,4,8.0,Pune,10,4,2,1,0,0,6,AutoCAD|Bridge Design|Steel|Concrete,Bridge Engineering|Structural Design,Analytical|Bridge Focus,Technical,82,13,7,1,Gammon Engineers,Bridge Engineer,1400000,Construction,2024,2,88,Infrastructure,Bridge Design Engineer,8
405,21CIV020,CIV,2021,2025,3,8.3,Guntur,11,4,2,1,0,0,6,AutoCAD|Environmental Engineering|Water Treatment,Environmental Engineering|Sustainability,Analytical|Environmental,Technical,84,13,7,0,,,0,,,,0,Environmental,Environmental Engineer,
406,21CIV021,CIV,2021,2025,3,8.1,Vijayawada,10,3,2,1,0,0,5,AutoCAD|Construction Tech|Prefab|Modular,Construction Technology|Innovation,Problem Solving|Innovation,Technical,82,12,6,0,,,0,,,,0,Construction,Construction Tech Engineer,
407,20CSM016,CSM,2020,2024,4,9.3,Bangalore,21,9,4,1,1,1,15,Python|Large Language Models|GPT-4|Prompt Engineering|LangChain,LLMs|Prompt Engineering|NLP|Generative AI,Research|NLP Excellence|Innovation,Technical,95,21,15,1,OpenAI India,Prompt Engineer,2900000,AI,2024,0,99,AI/ML,LLM Application Architect,10
408,20CSM017,CSM,2020,2024,4,9.0,Hyderabad,20,8,4,1,1,1,14,Python|AI for Healthcare|Medical Imaging|Pathology AI,Healthcare AI|Medical Imaging|Clinical ML,Research|Healthcare|Ethics,Technical,93,20,14,1,PathAI,Medical AI Scientist,2700000,Healthcare,2024,0,98,AI/ML,Healthcare AI Lead,10
409,20CSM018,CSM,2020,2024,4,8.8,Pune,19,8,3,1,1,1,13,Python|Financial ML|Algorithmic Trading|Quantitative,Financial ML|Trading Algorithms|Quant,Analytical|Financial Domain,Technical,91,19,13,1,Goldman Sachs,Quantitative Developer,2800000,Finance,2024,1,97,Fintech,Quant ML Lead,9
410,21CSM020,CSM,2021,2025,3,9.1,Vijayawada,19,8,4,1,1,1,13,Python|Retrieval Augmented Generation|RAG|Vector DB,RAG|Vector Databases|Semantic Search,Research|NLP|Innovation,Technical,92,19,12,0,,,0,,,,0,AI/ML,RAG Engineer,
411,21CSM021,CSM,2021,2025,3,8.9,Guntur,18,7,3,1,1,1,12,Python|AI Agents|LangChain|AutoGPT|Agent Systems,AI Agents|Autonomous Agents|Multi-Agent,Research|Innovation|Problem Solving,Technical,91,18,11,0,,,0,,,,0,AI/ML,AI Agent Developer,
412,20AID016,AID,2020,2024,4,9.2,Bangalore,20,8,4,1,1,1,15,Python|Data Science Leadership|Team Management|ML Strategy,Data Science Strategy|Leadership|ML Product,Leadership|Strategy|Communication,Technical,94,21,15,1,Ola Electric,Lead Data Scientist,2500000,Automotive,2024,0,97,Data Science,DS Manager,10
413,20AID017,AID,2020,2024,4,8.9,Hyderabad,19,8,4,1,1,1,14,Python|Fraud Detection|Anomaly|Financial Analytics,Fraud Analytics|Anomaly Detection|Risk,Analytical|Financial Security,Technical,92,20,14,1,BharatPe,Fraud Analytics Lead,2300000,Fintech,2024,1,96,Analytics,Principal Analyst,9
414,20AID018,AID,2020,2024,4,8.7,Pune,18,7,3,1,1,1,13,Python|Sports Analytics|Performance Analysis|Video,Sports Analytics|Performance|Video Analysis,Analytical|Sports Domain,Technical,90,18,12,1,Dream11,Sports Data Scientist,2100000,Sports Tech,2024,1,95,Analytics,Senior Sports Analyst,9
415,21AID020,AID,2021,2025,3,8.9,Guntur,18,7,3,1,1,1,12,Python|Credit Risk|Lending|Underwriting,Credit Risk|Lending Analytics,Analytical|Financial Risk,Technical,91,18,11,0,,,0,,,,0,Fintech,Credit Risk Analyst,
416,21AID021,AID,2021,2025,3,8.7,Vijayawada,17,7,3,1,1,1,11,Python|Retail Analytics|Inventory|Demand Forecasting,Retail Analytics|Supply Chain|Forecasting,Analytical|Retail Domain,Technical,89,17,10,0,,,0,,,,0,Retail,Retail Data Scientist,
417,20AIML016,AIML,2020,2024,4,9.4,Bangalore,21,9,4,1,1,1,16,Python|Research|Publications|Conference Papers|Cutting Edge ML,ML Research|Academic Excellence|Innovation,Research Excellence|Publications,Technical,96,22,16,1,Google Research,ML Research Scientist,3200000,Research,2024,0,99,Research,Principal Researcher,10
418,20AIML017,AIML,2020,2024,4,9.1,Hyderabad,20,8,4,1,1,1,15,Python|Recommendation Systems|Collaborative Filtering|Matrix Factorization,Recommendation Systems|Personalization|ML,Problem Solving|User Focus,Technical,94,21,15,1,Amazon,Recommendation ML Engineer,2800000,Technology,2024,0,98,AI/ML,RecSys Architect,10
419,20AIML018,AIML,2020,2024,4,8.9,Pune,19,8,4,1,1,1,14,Python|Conversational AI|Dialogue Systems|Chatbots|NLU,Conversational AI|Chatbots|Dialogue,Research|NLP|User Experience,Technical,92,20,14,1,Haptik,Conversational AI Engineer,2600000,AI,2024,1,97,AI/ML,Conversational AI Lead,9
420,21AIML020,AIML,2021,2025,3,9.1,Vijayawada,19,8,4,1,1,1,13,Python|Optimization Algorithms|Operations Research|Linear Programming,Optimization|OR|Mathematical Programming,Problem Solving|Math Focus,Technical,93,20,13,0,,,0,,,,0,AI/ML,ML Optimization Engineer,
421,21AIML021,AIML,2021,2025,3,8.9,Guntur,18,7,3,1,1,1,12,Python|Tabular ML|XGBoost|CatBoost|Feature Engineering,Tabular ML|Structured Data|Feature Eng,Problem Solving|Data Focus,Technical,91,19,11,0,,,0,,,,0,AI/ML,Tabular ML Specialist,
422,20CIC016,CIC,2020,2024,4,8.9,Bangalore,20,8,4,1,1,1,14,Python|Red Teaming|Adversarial Testing|Security Research,Red Team|Offensive Security|Research,Security Mindset|Creativity,Technical,92,20,14,1,Meta,Red Team Engineer,2600000,Technology,2024,1,97,Security,Principal Red Team,9
423,20CIC017,CIC,2020,2024,4,8.7,Hyderabad,19,7,3,1,1,1,13,Python|SOC 2|Compliance|GRC|Security Auditing,Security Compliance|GRC|Auditing,Analytical|Compliance Focus,Technical,90,19,13,1,Salesforce,Security Compliance Engineer,2400000,Technology,2024,1,96,Security,Compliance Lead,9
424,20CIC018,CIC,2020,2024,4,8.5,Pune,18,7,3,1,1,1,12,Rust|Cryptographic Protocols|Zero-Knowledge|zk-SNARKs,Cryptography|zkSNARKs|Privacy Tech,Research|Math|Cryptography,Technical,88,18,12,1,Aleo,Cryptography Engineer,2700000,Blockchain,2024,1,96,Blockchain,Crypto Protocol Engineer,9
425,21CIC020,CIC,2021,2025,3,8.8,Guntur,18,7,3,1,1,1,12,Python|Threat Hunting|MITRE ATT&CK|Detection Engineering,Threat Hunting|Detection Engineering,Security|Proactive Defense,Technical,90,18,11,0,,,0,,,,0,Security,Threat Hunter,
426,21CIC021,CIC,2021,2025,3,8.6,Vijayawada,17,6,3,1,1,1,11,Python|API Security|OAuth|JWT|API Gateway,API Security|Auth|Identity,Security|APIs Focus,Technical,88,17,10,0,,,0,,,,0,Security,API Security Engineer,
427,20CSO016,CSO,2020,2024,4,8.8,Bangalore,19,7,4,1,1,1,13,Python|5G|Network Slicing|MEC|Telco Cloud,5G|Network Slicing|Telco,Problem Solving|5G Focus,Technical,91,19,13,1,Nokia,5G Solutions Architect,2300000,Telecom,2024,1,96,Telecom,5G Architect,9
428,20CSO017,CSO,2020,2024,4,8.5,Hyderabad,18,6,3,1,1,1,12,Python|Satellite IoT|LoRa|Starlink|Space IoT,Satellite IoT|Space Connectivity,Problem Solving|Space Tech,Technical,88,18,12,1,Skylo,Satellite IoT Engineer,2200000,Space Tech,2024,1,95,IoT,Space IoT Lead,9
429,20CSO018,CSO,2020,2024,4,8.3,Pune,17,6,3,1,1,0,11,Python|Predictive Maintenance|IoT|Vibration Analysis,Predictive Maintenance|Condition Monitoring,Analytical|Maintenance Focus,Technical,86,17,11,1,Uptake,Predictive Maintenance Engineer,2000000,Industrial IoT,2024,1,93,IoT,Predictive Analytics Lead,9
430,21CSO020,CSO,2021,2025,3,8.6,Vijayawada,17,6,3,1,1,1,11,Python|Smart City IoT|Urban Planning|City OS,Smart Cities|Urban IoT|Digital Twins,Problem Solving|Urban Focus,Technical,87,17,10,0,,,0,,,,0,IoT,Smart City Engineer,
431,21CSO021,CSO,2021,2025,3,8.4,Guntur,16,5,3,1,1,0,10,Python|Underwater IoT|Marine|Ocean Sensors,Underwater IoT|Marine Tech,Problem Solving|Specialized,Technical,85,16,9,0,,,0,,,,0,IoT,Marine IoT Engineer,
432,19CSE006,CSE,2019,2023,5,8.8,Bangalore,18,7,3,1,1,1,12,C++|Graphics|Rendering|OpenGL|Vulkan,Graphics Programming|Rendering|3D,Problem Solving|Graphics|Math,Technical,90,18,12,1,Epic Games,Graphics Engineer,2300000,Gaming,2023,1,95,Gaming,Senior Graphics Engineer,9
433,19CSE007,CSE,2019,2023,5,8.5,Hyderabad,17,6,3,1,1,1,10,Python|Rust|WebAssembly|Compiler,Compilers|Programming Languages,Problem Solving|Low Level,Technical,88,17,11,1,Wasmer,Compiler Engineer,2100000,Technology,2023,1,93,Technology,Compiler Specialist,9
434,19IT004,IT,2019,2023,5,8.6,Pune,16,6,3,1,1,1,10,Python|Data Platform|Data Lake|Data Mesh,Data Platform Engineering|Architecture,Architecture|Data Focus,Technical,89,17,11,1,Airbnb,Data Platform Engineer,2000000,Technology,2023,1,94,Data Engineering,Platform Architect,9
435,19ECE004,ECE,2019,2023,5,8.4,Bangalore,14,5,3,1,1,0,8,C|V2X|Connected Vehicles|DSRC,V2X|Connected Cars|Automotive,Problem Solving|Automotive+Wireless,Technical,86,16,10,1,Maruti,V2X Engineer,1950000,Automotive,2023,1,92,Automotive,Connected Car Engineer,9
436,19EEE003,EEE,2019,2023,5,8.2,Hyderabad,12,5,2,1,0,0,7,MATLAB|Microgrid|Renewable Integration|DER,Microgrid|Distributed Energy,Analytical|Renewable Focus,Technical,84,15,9,1,Tata Power Solar,Microgrid Engineer,1650000,Renewable,2023,1,90,Energy,Microgrid Specialist,9
437,19MEC003,MEC,2019,2023,5,8.4,Bangalore,13,5,2,1,1,0,8,SolidWorks|Mold Design|Injection Molding|Plastics,Mold Design|Plastics Engineering,Problem Solving|Manufacturing,Technical,86,15,9,1,Motherson Sumi,Mold Design Engineer,1650000,Automotive,2023,1,91,Manufacturing,Senior Mold Engineer,9
438,19CIV003,CIV,2019,2023,5,8.1,Hyderabad,10,4,2,1,0,0,6,AutoCAD|Port Engineering|Marine Structures,Port Engineering|Coastal Structures,Analytical|Specialized,Technical,83,14,8,1,Adani Ports,Port Engineer,1550000,Infrastructure,2023,2,89,Infrastructure,Marine Structures Engineer,8
439,18CSE001,CSE,2018,2022,6,8.5,Bangalore,17,6,3,1,1,1,10,Python|Java|Backend|Microservices,Backend|Architecture,Problem Solving|Leadership,Technical,87,16,10,1,Oracle,Senior Software Engineer,1900000,Technology,2022,1,92,Technology,Staff Engineer,9
440,18CSE002,CSE,2018,2022,6,8.7,Hyderabad,18,7,3,1,1,1,11,Python|Go|Cloud Native|CNCF,Cloud Native|Kubernetes|DevOps,Problem Solving|Cloud,Technical,89,17,11,1,VMware,Cloud Native Engineer,2100000,Technology,2022,1,94,Cloud,Principal Cloud Endemic,9
441,18IT001,IT,2018,2022,6,8.4,Pune,16,6,3,1,1,1,9,Python|Site Reliability|Chaos Engineering,SRE|Reliability|Operations,Problem Solving|Reliability,Technical,86,16,10,1,LinkedIn,Site Reliability Engineer,2000000,Technology,2022,1,93,SRE,Staff SRE,9
442,18ECE001,ECE,2018,2022,6,8.3,Bangalore,14,5,2,1,1,0,8,C|Automotive|Safety Features|ISO26262,Automotive Safety|Functional Safety,Problem Solving|Safety Standards,Technical,85,15,9,1,ZF,Functional Safety Engineer,1950000,Automotive,2022,1,91,Automotive,Safety Lead,9
443,18EEE001,EEE,2018,2022,6,8.1,Hyderabad,12,4,2,1,0,0,7,MATLAB|Grid Modeling|PSSE|Energy Systems,Power Systems|Grid Analysis,Analytical|Power Focus,Technical,83,14,8,1,Power Grid Corporation,Power Systems Engineer,1700000,Power,2022,2,90,Power,Senior Power Engineer,8
444,18MEC001,MEC,2018,2022,6,8.2,Bangalore,12,4,2,1,0,0,7,SolidWorks|CAM|CNC|Manufacturing,CAM|CNC Programming,Problem Solving|Manufacturing,Technical,84,14,8,1,Ace Designers,CAM Engineer,1650000,Manufacturing,2022,1,90,Manufacturing,Senior CAM Engineer,9
445,18CIV001,CIV,2018,2022,6,7.9,Mumbai,10,3,2,1,0,0,5,AutoCAD|Project Coordination|Construction,Construction Management|Coordination,Leadership|Communication,Technical,82,13,7,1,Oberoi Realty,Project Coordinator,1550000,Construction,2022,2,89,Construction,Project Manager,8
446,20CSE031,CSE,2020,2024,4,8.9,Bangalore,19,8,4,1,1,1,13,Python|Audio Processing|Speech|ASR|Music,Audio ML|Speech Processing|Music,Problem Solving|Audio Domain,Technical,92,19,13,1,Spotify,Audio ML Engineer,2300000,Music Tech,2024,1,96,AI/ML,Senior Audio ML,9
447,20CSE032,CSE,2020,2024,4,8.6,Hyderabad,18,7,3,1,1,1,12,Python|Geospatial|Maps|Location Services|GIS ML,Geospatial ML|Location Intelligence,Problem Solving|Spatial,Technical,89,18,12,1,Uber,Geospatial ML Engineer,2200000,Technology,2024,1,95,AI/ML,Geo ML Lead,9
448,20CSE033,CSE,2020,2024,4,8.4,Pune,17,6,3,1,1,1,11,Python|Time Series|Forecasting|Temporal|Prophet,Time Series ML|Forecasting|Temporal,Analytical|Forecasting Focus,Technical,87,16,10,1,Walmart,Time Series Scientist,2000000,Retail,2024,1,93,Data Science,Forecasting Lead,9
449,20CSE034,CSE,2020,2024,4,9.1,Mumbai,20,8,4,1,1,1,14,C++|Game Engine|Unreal|Physics|Rendering,Game Engine Development|Graphics,Problem Solving|Game Engine,Technical,93,20,14,1,Unity Technologies,Game Engine Engineer,2500000,Gaming,2024,0,97,Gaming,Principal Game Engineer,10
450,20CSE035,CSE,2020,2024,4,8.7,Delhi,18,7,3,1,1,1,12,Python|Document AI|OCR|Layout Analysis|Form Extraction,Document AI|OCR|Document Understanding,Problem Solving|Document Focus,Technical,90,18,12,1,Kofax,Document AI Engineer,2100000,AI,2024,1,95,AI/ML,Document AI Lead,9
451,21CSE026,CSE,2021,2025,3,9.0,Bangalore,18,7,3,1,1,1,12,Python|MLOps|ML Platform|Feature Store,MLOps|ML Infrastructure,Problem Solving|DevOps+ML,Technical,91,18,11,0,,,0,,,,0,AI/ML,MLOps Engineer,
452,21CSE027,CSE,2021,2025,3,8.7,Hyderabad,17,6,3,1,1,1,11,TypeScript|Svelte|Frontend|Modern Web,Frontend|Svelte|Modern JS,Creativity|Performance,Technical,88,17,10,0,,,0,,,,0,Technology,Frontend Engineer,
453,21CSE028,CSE,2021,2025,3,8.5,Pune,16,6,2,1,1,1,10,Python|Dask|Distributed Computing|Parallel,Distributed Computing|Parallel Processing,Problem Solving|Scalability,Technical,86,16,9,0,,,0,,,,0,Technology,Distributed Systems Developer,
454,20IT019,IT,2020,2024,4,9.0,Bangalore,19,8,4,1,1,1,13,Python|Observability|OpenTelemetry|Tracing|Metrics,Observability|Modern Monitoring,Problem Solving|Monitoring,Technical,92,19,13,1,Datadog,Observability Engineer,2200000,Technology,2024,1,96,Observability,Observability Architect,9
455,20IT020,IT,2020,2024,4,8.7,Hyderabad,18,7,3,1,1,1,12,Go|Backend|High Performance|Systems,Backend|High Performance|Go,Problem Solving|Performance,Technical,90,18,12,1,Cloudflare,Senior Backend Engineer,2300000,Technology,2024,1,95,Technology,Backend Architect,9
456,20IT021,IT,2020,2024,4,8.4,Pune,16,6,3,1,1,0,10,Python|Workflow Orchestration|Prefect|Dagster,Workflow Orchestration|Data Pipelines,Problem Solving|Orchestration,Technical,87,16,10,1,Astronomer,Workflow Engineer,1900000,Technology,2024,1,93,Data Engineering,Orchestration Lead,9
457,21IT022,IT,2021,2025,3,8.8,Vijayawada,17,7,3,1,1,1,11,Python|Snowflake|Data Warehouse|Analytics,Data Warehousing|Analytics Engineering,Problem Solving|Data WH,Technical,89,17,10,0,,,0,,,,0,Data Engineering,Analytics Engineer,
